pmid,author,weightage
33894278,Xiaoyu Li,0.07692
33894278,Fei Guo,0.07692
33894278,Rongtuan Lin,0.07692
33894278,Chen Liang,0.07692
33894278,Zhenlong Liu,0.07692
33894278,Shan Cen,0.07692
34478600,Berna Akinci Ozyurek,0.14286
34478600,Tugce Sahin Ozdemirel,0.14286
34478600,Esma Sevil Akkurt,0.14286
34478600,Derya Yenibertiz,0.14286
34478600,Zeynep Tilbe Saymaz,0.14286
34478600,Sertaç Büyükyaylacı Özden,0.14286
34478600,Zehra Eroğlu,0.14286
33243677,Vishal Patel,0.2
33243677,Charles H Li,0.2
33243677,Jay Acharya,0.2
33243677,Alexander Lerner,0.2
33243677,Anandh G Rajamohan,0.2
34406299,Thales Pardini Fagundes,0.14286
34406299,Ronniel Morais Albuquerque,0.14286
34406299,Diego Lopes Paim Miranda,0.14286
34406299,Luciana Castro Garcia Landeiro,0.14286
34406299,Gabriel Souza Fontes Ayres,0.14286
34406299,Caenna Corrêa E Correia,0.14286
34406299,Angélica Nogueira-Rodrigues,0.14286
32538230,Ömer Kutlu,0.25
32538230,Habibullah Aktaş,0.25
32538230,Işıl Göğem İmren,0.25
32538230,Ahmet Metin,0.25
33557431,Benjamin Lardinois,0.2
33557431,Julien Favresse,0.2
33557431,Bernard Chatelain,0.2
33557431,Giuseppe Lippi,0.2
33557431,François Mullier,0.2
32922409,Pascal Urwyler,0.09091
32922409,Stephan Moser,0.09091
32922409,Panteleimon Charitos,0.09091
32922409,Ingmar A F M Heijnen,0.09091
32922409,Melanie Rudin,0.09091
32922409,Gregor Sommer,0.09091
32922409,Bruno M Giannetti,0.09091
32922409,Stefano Bassetti,0.09091
32922409,Parham Sendi,0.09091
32922409,Marten Trendelenburg,0.09091
32922409,Michael Osthoff,0.09091
33758749,Vijay Kumar Chattu,0.33333
33758749,Shalini Pooransingh,0.33333
33758749,Hamid Allahverdipour,0.33333
33585071,Eric W Villanueva,0.33333
33585071,Hannah Meissner,0.33333
33585071,Ryan W Walters,0.33333
33759936,Julio César Delgado Correal,0.11111
33759936,Victor Edgar Fiestas Solórzano,0.11111
33759936,Paula Hesselberg Damasco,0.11111
33759936,Maria de Lourdes Martins,0.11111
33759936,Adriana Guerreiro Soares de Oliveira,0.11111
33759936,Carla Salles Campos,0.11111
33759936,Marcos Fernando Fornasari,0.11111
33759936,Elzinandes Leal de Azeredo,0.11111
33759936,Paulo Vieira Damasco,0.11111
34096442,Florence Kauffmann,0.16667
34096442,Catherine Heffernan,0.16667
34096442,François Meurice,0.16667
34096442,Martin O C Ota,0.16667
34096442,Volker Vetter,0.16667
34096442,Giacomo Casabona,0.16667
33477725,Kailu Wang,0.125
33477725,Eliza Lai-Yi Wong,0.125
33477725,Kin-Fai Ho,0.125
33477725,Annie Wai-Ling Cheung,0.125
33477725,Peter Sen-Yung Yau,0.125
33477725,Dong Dong,0.125
33477725,Samuel Yeung-Shan Wong,0.125
33477725,Eng-Kiong Yeoh,0.125
33650916,Silvia Tanzi,0.5
33650916,Loredana Buonaccorso,0.5
34155020,Kaavya Narasimhalu,0.25
34155020,Wai Ching Lee,0.25
34155020,Parag Ratnakar Salkade,0.25
34155020,Deidre Anne De Silva,0.25
33021131,Sumit Kapoor,0.09091
33021131,Sudham Chand,0.09091
33021131,Vladyslav Dieiev,0.09091
33021131,Melissa Fazzari,0.09091
33021131,Tristan Tanner,0.09091
33021131,David C Lewandowski,0.09091
33021131,Anil Nalla,0.09091
33021131,Omar Abdulfattah,0.09091
33021131,Michael S Aboodi,0.09091
33021131,Ariel L Shiloh,0.09091
33021131,Michelle N Gong,0.09091
34358081,Subrata Deb,0.25
34358081,Anthony Allen Reeves,0.25
34358081,Robert Hopefl,0.25
34358081,Rebecca Bejusca,0.25
33813242,Ritwik Ghosh,0.125
33813242,Souvik Dubey,0.125
33813242,Anupam Sarkar,0.125
33813242,Dipankar Biswas,0.125
33813242,Adrija Ray,0.125
33813242,Dipayan Roy,0.125
33813242,Subhankar Chatterjee,0.125
33813242,Julián Benito-León,0.125
34259181,Karthikeyan P Iyengar,0.2
34259181,Bijayendra Singh,0.2
34259181,Raju Vaishya,0.2
34259181,Vijay Kumar Jain,0.2
34259181,Pranav Ish,0.2
33187919,Lu Pan,0.16667
33187919,Pan Huang,0.16667
33187919,Xia Xie,0.16667
33187919,Jiachen Xu,0.16667
33187919,Dawei Guo,0.16667
33187919,Yuan Jiang,0.16667
34297826,Lindsey Elizabeth Roeker,0.01961
34297826,Toby Andrew Eyre,0.01961
34297826,Meghan C Thompson,0.01961
34297826,Nicole Lamanna,0.01961
34297826,Alexander Coltoff,0.01961
34297826,Matthew S Davids,0.01961
34297826,Peter Baker,0.01961
34297826,Lori A Leslie,0.01961
34297826,Kerry A Rogers,0.01961
34297826,John N Allan,0.01961
34297826,Raul Cordoba,0.01961
34297826,Alberto Lopez-Garcia,0.01961
34297826,Darko Antic,0.01961
34297826,John M Pagel,0.01961
34297826,Nicolás Martinez-Calle,0.01961
34297826,Jose Antonio Garcia-Marco,0.01961
34297826,José-Ángel Hernández-Rivas,0.01961
34297826,Fatima Miras,0.01961
34297826,Catherine C Coombs,0.01961
34297826,Anders Österborg,0.01961
34297826,Amanda N Seddon,0.01961
34297826,Javier López-Jiménez,0.01961
34297826,Matthew R Wilson,0.01961
34297826,Dima El-Sharkawi,0.01961
34297826,Daniel Wojenski,0.01961
34297826,Shuo Ma,0.01961
34297826,Talha Munir,0.01961
34297826,Susana Valenciano,0.01961
34297826,Erlene Seymour,0.01961
34297826,Paul M Barr,0.01961
34297826,Jeffrey J Pu,0.01961
34297826,Piers Em Patten,0.01961
34297826,Guilherme Fleury Perini,0.01961
34297826,Scott F Huntington,0.01961
34297826,Helen Parry,0.01961
34297826,Suchitra Sundaram,0.01961
34297826,Alan P Skarbnik,0.01961
34297826,Manali Kamdar,0.01961
34297826,Ryan W Jacobs,0.01961
34297826,Harriet Sarah Walter,0.01961
34297826,Renata Walewska,0.01961
34297826,Angus Broom,0.01961
34297826,Sonia Lebowitz,0.01961
34297826,Krista Isaac,0.01961
34297826,Craig A Portell,0.01961
34297826,Inhye E Ahn,0.01961
34297826,Chaitra Ujjani,0.01961
34297826,Mazyar Shadman,0.01961
34297826,Sigrid S Skånland,0.01961
34297826,Elise A Chong,0.01961
34297826,Anthony R Mato,0.01961
33671159,Shumpei Yokota,0.25
33671159,Takako Miyamae,0.25
33671159,Yoshiyuki Kuroiwa,0.25
33671159,Kusuki Nishioka,0.25
33894315,Yuan Xiong,0.1
33894315,Guang-Hao Zhu,0.1
33894315,Hao-Nan Wang,0.1
33894315,Qing Hu,0.1
33894315,Li-Li Chen,0.1
33894315,Xiao-Qing Guan,0.1
33894315,Hui-Liang Li,0.1
33894315,Hong-Zhuan Chen,0.1
33894315,Hui Tang,0.1
33894315,Guang-Bo Ge,0.1
34500536,Talat Zehra,0.5
34500536,Asma Shabbir,0.5
33513400,Stephani C Wang,0.5
33513400,Yu-Feng Wang,0.5
34075332,Omar B Ahmed,0.33333
34075332,Atif H Asghar,0.33333
34075332,Fayez S Bahwerth,0.33333
32653268,Chunxiao Hu,0.1
32653268,Guilong Wang,0.1
32653268,Difei Zhou,0.1
32653268,Wei Wang,0.1
32653268,Zhong Qin,0.1
32653268,Yanjuan Wang,0.1
32653268,Jingyu Chen,0.1
32653268,Hong Liu,0.1
32653268,Quan Li,0.1
32653268,Dongxiao Huang,0.1
33558796,Roger Vickerman,1
32414399,Lisanne Roesthuis,0.33333
32414399,Maarten van den Berg,0.33333
32414399,Hans van der Hoeven,0.33333
33973195,Paolo Maria Leone,0.14286
33973195,Matteo Siciliano,0.14286
33973195,Jacopo Simonetti,0.14286
33973195,Angelena Lopez,0.14286
33973195,Tanzira Zaman,0.14286
33973195,Francesco Varone,0.14286
33973195,Luca Richeldi,0.14286
34172138,Maureen J Miller,0.07143
34172138,Sharoda Dasgupta,0.07143
34172138,Jasmine Ruffin,0.07143
34172138,Kevin Colton,0.07143
34172138,David King,0.07143
34172138,Jacqueline E Tate,0.07143
34172138,Hannah L Kirking,0.07143
34172138,Bobbi Bryant,0.07143
34172138,Nora Hennesy,0.07143
34172138,Zuwena Plata,0.07143
34172138,Jasmine Y Nakayama,0.07143
34172138,Mary R Tanner,0.07143
34172138,Aybüke Koyuncu,0.07143
34172138,Elizabeth Rabold,0.07143
33632706,Haik Nikogosian,0.5
33632706,Ilona Kickbusch,0.5
32404482,Jorge Sepulveda,0.07143
32404482,Lars F Westblade,0.07143
32404482,Susan Whittier,0.07143
32404482,Michael J Satlin,0.07143
32404482,William G Greendyke,0.07143
32404482,Justin G Aaron,0.07143
32404482,Jason Zucker,0.07143
32404482,Donald Dietz,0.07143
32404482,Magdalena Sobieszczyk,0.07143
32404482,Justin J Choi,0.07143
32404482,Dakai Liu,0.07143
32404482,Sarah Russell,0.07143
32404482,Charles Connelly,0.07143
32404482,Daniel A Green,0.07143
32940090,Janet Sultana,0.11111
32940090,Giampiero Mazzaglia,0.11111
32940090,Nicoletta Luxi,0.11111
32940090,Antonino Cancellieri,0.11111
32940090,Annalisa Capuano,0.11111
32940090,Carmen Ferrajolo,0.11111
32940090,Chiara de Waure,0.11111
32940090,Guido Ferlazzo,0.11111
32940090,Gianluca Trifirò,0.11111
32361688,Heena Garg,1
32815029,Thomas Bein,0.5
32815029,Alessia Vargiolu,0.5
32815029,,0.5
32501362,Zhijian Liu,0.14286
32501362,Wenbin Zhuang,0.14286
32501362,Lingfei Hu,0.14286
32501362,Rui Rong,0.14286
32501362,Jinsong Li,0.14286
32501362,Wenjun Ding,0.14286
32501362,Na Li,0.14286
33436320,Fatemeh Mirzaei,0.16667
33436320,Iraj Khodadadi,0.16667
33436320,Seyyed Alireza Vafaei,0.16667
33436320,Ebrahim Abbasi-Oshaghi,0.16667
33436320,Heidar Tayebinia,0.16667
33436320,Farhad Farahani,0.16667
33168188,Dylan C Sarver,0.5
33168188,G William Wong,0.5
32371404,Jason Yuen,0.5
32371404,Fangyi Xie,0.5
34122090,Kirti S Pawar,0.125
34122090,Rahul N Mastud,0.125
34122090,Satheesh K Pawar,0.125
34122090,Samragni S Pawar,0.125
34122090,Rahul R Bhoite,0.125
34122090,Ramesh R Bhoite,0.125
34122090,Meenal V Kulkarni,0.125
34122090,Aditi R Deshpande,0.125
32270565,Darrin V Bann,0.14286
32270565,Vijay A Patel,0.14286
32270565,Robert Saadi,0.14286
32270565,John P Gniady,0.14286
32270565,Neerav Goyal,0.14286
32270565,Johnathan D McGinn,0.14286
32270565,David Goldenberg,0.14286
34127899,Cheuk Chi Tam,0.2
34127899,Xiaoyan Li,0.2
34127899,Xiaoming Li,0.2
34127899,Yuyan Wang,0.2
34127899,Danhua Lin,0.2
32401352,Josef Finsterer,0.5
32401352,Claudia Stollberger,0.5
32510648,D de Perosanz-Lobo,0.14286
32510648,D Fernandez-Nieto,0.14286
32510648,P Burgos-Blasco,0.14286
32510648,G Selda-Enriquez,0.14286
32510648,I Carretero,0.14286
32510648,C Moreno,0.14286
32510648,M Fernández-Guarino,0.14286
34103768,Dahlan Abdullah,0.2
34103768,S Susilo,0.2
34103768,Ansari Saleh Ahmar,0.2
34103768,R Rusli,0.2
34103768,Rahmat Hidayat,0.2
32399502,Anna Llupià,0.33333
32399502,Alberto Garcia-Basteiro,0.33333
32399502,Joaquim Puig,0.33333
33340765,Yukio Takamori,0.16667
33340765,Takehiro Ando,0.16667
33340765,Daisuke Fuji,0.16667
33340765,Takumi Yokoyama,0.16667
33340765,Mizuki Yamamoto,0.16667
33340765,Takashi Kawakami,0.16667
33102263,Nobunao Ikewaki,0.33333
33102263,Masaru Iwasaki,0.33333
33102263,Samuel J K Abraham,0.33333
33082720,Emawtee Bissoondoyal-Bheenick,0.25
33082720,Hung Do,0.25
33082720,Xiaolu Hu,0.25
33082720,Angel Zhong,0.25
32727583,Daniel A O'Connell,0.14286
32727583,Hadi Seikaly,0.14286
32727583,Andre Isaac,0.14286
32727583,Justin Pyne,0.14286
32727583,Robert D Hart,0.14286
32727583,David Goldstein,0.14286
32727583,John Yoo,0.14286
32727583,,0.14286
33425361,P M Meyer Sauteur,0.33333
33425361,G-R Kleger,0.33333
33425361,W C Albrich,0.33333
33291203,Kiran Khushnood,0.33333
33291203,Nasir Sultan,0.33333
33291203,Malik Muhammad Ali Awan,0.33333
32941085,Lisa J Hardy,1
33301658,Yulia Aleksandrovna Akinshina,0.33333
33301658,S S Mardanly,0.33333
33301658,V A Kiseleva,0.33333
32856691,Loren L Toussaint,0.25
32856691,Alyssa D Cheadle,0.25
32856691,Jesse Fox,0.25
32856691,David R Williams,0.25
34270613,Nidhi Shukla,0.2
34270613,Sarah M Roelle,0.2
34270613,Vinicius G Suzart,0.2
34270613,Anna M Bruchez,0.2
34270613,Kenneth A Matreyek,0.2
33406478,Kyohei Itamura,0.2
33406478,Arthur Wu,0.2
33406478,Elisa Illing,0.2
33406478,Jonathan Ting,0.2
33406478,Thomas Higgins,0.2
33120780,Chenggang Cao,0.25
33120780,Zelong Zhen,0.25
33120780,Shengnan Kuang,0.25
33120780,Tao Xu,0.25
34345871,Audrey H Calderwood,0.25
34345871,Michael S Calderwood,0.25
34345871,J Lucas Williams,0.25
34345871,Jason A Dominitz,0.25
32968623,Zhi-Chun Gu,0.125
32968623,Chi Zhang,0.125
32968623,Ling-Cong Kong,0.125
32968623,Long Shen,0.125
32968623,Zheng Li,0.125
32968623,Heng Ge,0.125
32968623,Hou-Wen Lin,0.125
32968623,Jun Pu,0.125
34528527,Jeromie Wesley Vivian Thangaraj,0.1
34528527,Muthusamy Santhosh Kumar,0.1
34528527,Saravanakumar Velusamy,0.1
34528527,C P Girish Kumar,0.1
34528527,Sriram Selvaraju,0.1
34528527,R Sabarinathan,0.1
34528527,M Jagadeesan,0.1
34528527,M S Hemalatha,0.1
34528527,Tarun Bhatnagar,0.1
34528527,Manoj Vasant Murhekar,0.1
33016532,Haijun Huang,0.07692
33016532,Shanshan Chen,0.07692
33016532,Hong Li,0.07692
33016532,Xian-Long Zhou,0.07692
33016532,Yining Dai,0.07692
33016532,Jia Wu,0.07692
33016532,Jun Zhang,0.07692
33016532,Lina Shao,0.07692
33016532,Rong Yan,0.07692
33016532,Mingshan Wang,0.07692
33016532,Jiafeng Wang,0.07692
33016532,Yuexing Tu,0.07692
33016532,Minghua Ge,0.07692
33106646,Chris Woolston,1
34367930,Stanislav Vasilev Kotsev,0.14286
34367930,Dimitrina Miteva,0.14286
34367930,Stanislava Krayselska,0.14286
34367930,Martina Shopova,0.14286
34367930,Maria Pishmisheva-Peleva,0.14286
34367930,Spaska Angelova Stanilova,0.14286
34367930,Tsvetelina Velikova,0.14286
33280683,Seyedmahrokh A Maddah,0.5
33280683,Mahnaz Modanloo,0.5
32680860,Laurent Guillier,0.09091
32680860,Sandra Martin-Latil,0.09091
32680860,Estelle Chaix,0.09091
32680860,Anne Thébault,0.09091
32680860,Nicole Pavio,0.09091
32680860,Sophie Le Poder,0.09091
32680860,Christophe Batéjat,0.09091
32680860,Fabrice Biot,0.09091
32680860,Lionel Koch,0.09091
32680860,Donald W Schaffner,0.09091
32680860,Moez Sanaa,0.09091
32680860,,0.09091
32833343,Stephen W Waldo,0.09091
32833343,Mary E Plomondon,0.09091
32833343,Colin I O'Donnell,0.09091
32833343,Paul A Heidenreich,0.09091
32833343,Merritt H Riatt,0.09091
32833343,Jennifer Ballard-Hernandez,0.09091
32833343,José Ortiz,0.09091
32833343,Paul D Varosy,0.09091
32833343,Mladen I Vidovich,0.09091
32833343,Christopher J O'Donnell,0.09091
32833343,Richard Schofield,0.09091
33492529,Michael F Goldberg,0.5
33492529,Morton F Goldberg,0.5
32105048,,inf
32715804,Zahra Soleimani,0.5
32715804,Azam Soleimani,0.5
33355398,Kingsley Lezor Bieh,0.1
33355398,Anas Khan,0.1
33355398,Saber Yezli,0.1
33355398,Ahmed El-Ganainy,0.1
33355398,Sari Asiri,0.1
33355398,Badriah Alotaibi,0.1
33355398,Sujoud Ghallab,0.1
33355398,Amgad Elkholy,0.1
33355398,Abdinasir Abubakar,0.1
33355398,Hani Jokhdar,0.1
34368504,Himanshu Bansal,0.33333
34368504,Vijay Kumar,0.33333
34368504,Rachna Mehta,0.33333
33493923,Akhil Dhanesh Goel,0.11111
33493923,Pankaj Bhardwaj,0.11111
33493923,Manoj Gupta,0.11111
33493923,Nitesh Kumar,0.11111
33493923,Vidhi Jain,0.11111
33493923,Sanjeev Misra,0.11111
33493923,Suman Saurabh,0.11111
33493923,Mahendra K Garg,0.11111
33493923,Vijaya L Nag,0.11111
32360755,Zexing Song,0.25
32360755,Jun Xie,0.25
32360755,Jintao Zhu,0.25
32360755,Juan Tao,0.25
32503827,Piero Fregatti,0.11111
32503827,Marco Gipponi,0.11111
32503827,Maria Giacchino,0.11111
32503827,Marco Sparavigna,0.11111
32503827,Federica Murelli,0.11111
32503827,Maria Luisa Toni,0.11111
32503827,Maria Teresa Calabrò,0.11111
32503827,Lina Orsino,0.11111
32503827,Daniele Friedman,0.11111
32537954,Jong Geol Jang,0.16667
32537954,Jian Hur,0.16667
32537954,Eun Young Choi,0.16667
32537954,Kyung Soo Hong,0.16667
32537954,Wonhwa Lee,0.16667
32537954,June Hong Ahn,0.16667
34039691,Simar Singh Bajaj,0.33333
34039691,Lucy Tu,0.33333
34039691,Fatima Cody Stanford,0.33333
32645174,Nicole L Samies,0.33333
32645174,Swetha Pinninti,0.33333
32645174,Scott H James,0.33333
33000616,Gloria Bonaccorsi,0.33333
33000616,Marco Gambacciani,0.33333
33000616,Donato Gemmati,0.33333
34287098,Soheil Tavakolpour,0.11111
34287098,Zeinab Aryanian,0.11111
34287098,Farnoosh Seirafianpour,0.11111
34287098,Milad Dodangeh,0.11111
34287098,Ifa Etesami,0.11111
34287098,Maryam Daneshpazhooh,0.11111
34287098,Kamran Balighi,0.11111
34287098,Hamidreza Mahmoudi,0.11111
34287098,Azadeh Goodarzi,0.11111
33886097,Jawad Rasheed,0.2
33886097,Akhtar Jamil,0.2
33886097,Alaa Ali Hameed,0.2
33886097,Fadi Al-Turjman,0.2
33886097,Ahmad Rasheed,0.2
32437016,Fengqin Zhang,0.1
32437016,Ying Xiong,0.1
32437016,Yanqiu Wei,0.1
32437016,Yi Hu,0.1
32437016,Feng Wang,0.1
32437016,Gang Li,0.1
32437016,Kui Liu,0.1
32437016,Ronghui Du,0.1
32437016,Cong-Yi Wang,0.1
32437016,Wenzhen Zhu,0.1
32835146,Qihui Yang,0.14286
32835146,Chunlin Yi,0.14286
32835146,Aram Vajdi,0.14286
32835146,Lee W Cohnstaedt,0.14286
32835146,Hongyu Wu,0.14286
32835146,Xiaolong Guo,0.14286
32835146,Caterina M Scoglio,0.14286
32704600,Deena Khamees,0.16667
32704600,Charles A Brown,0.16667
32704600,Miguel Arribas,0.16667
32704600,Annie C Murphey,0.16667
32704600,Mary R C Haas,0.16667
32704600,Joseph B House,0.16667
33453014,Charlotte Vanhomwegen,0.11111
33453014,Ioannis Veliziotis,0.11111
33453014,Stefano Malinverni,0.11111
33453014,Deborah Konopnicki,0.11111
33453014,Philippe Dechamps,0.11111
33453014,Marc Claus,0.11111
33453014,Alain Roman,0.11111
33453014,Fréderic Cotton,0.11111
33453014,Nicolas Dauby,0.11111
34571855,Juliana G Melgaço,0.03846
34571855,Tamiris Azamor,0.03846
34571855,Andréa M V Silva,0.03846
34571855,José Henrique R Linhares,0.03846
34571855,Tiago P Dos Santos,0.03846
34571855,Ygara S Mendes,0.03846
34571855,Sheila M B de Lima,0.03846
34571855,Camilla Bayma Fernandes,0.03846
34571855,Jane da Silva,0.03846
34571855,Alessandro F de Souza,0.03846
34571855,Luciana N Tubarão,0.03846
34571855,Danielle Brito E Cunha,0.03846
34571855,Tamires B S Pereira,0.03846
34571855,Catarina E L Menezes,0.03846
34571855,Milene D Miranda,0.03846
34571855,Aline R Matos,0.03846
34571855,Braulia C Caetano,0.03846
34571855,Jéssica S C C Martins,0.03846
34571855,Thyago L Calvo,0.03846
34571855,Natalia F Rodrigues,0.03846
34571855,Carolina Q Sacramento,0.03846
34571855,Marilda M Siqueira,0.03846
34571855,Milton O Moraes,0.03846
34571855,Sotiris Missailidis,0.03846
34571855,Patrícia C C Neves,0.03846
34571855,Ana Paula D Ano Bom,0.03846
33609444,Michael J Mina,0.2
33609444,Tim E Peto,0.2
33609444,Marta García-Fiñana,0.2
33609444,Malcolm G Semple,0.2
33609444,Iain E Buchan,0.2
33518980,Donna Lu,1
33241746,Domenico Baccellieri,0.05263
33241746,Luca Bertoglio,0.05263
33241746,Luca Apruzzi,0.05263
33241746,Vincenzo Ardita,0.05263
33241746,Armando D'Angelo,0.05263
33241746,Matteo Bossi,0.05263
33241746,Enrico Rinaldi,0.05263
33241746,Victor Bilman,0.05263
33241746,Stefania Calvisi,0.05263
33241746,Antonella Castagna,0.05263
33241746,Laura Galli,0.05263
33241746,Giovanni Landoni,0.05263
33241746,Germano Melissano,0.05263
33241746,Patrizia Rovere Querini,0.05263
33241746,Moreno Tresoldi,0.05263
33241746,Francesco De Cobelli,0.05263
33241746,Alberto Zangrillo,0.05263
33241746,Fabio Ciceri,0.05263
33241746,Roberto Chiesa,0.05263
32789417,Yaser A Faden,0.11111
32789417,Nadia A Alghilan,0.11111
32789417,Samiha H Alawami,0.11111
32789417,Eman S Alsulmi,0.11111
32789417,Hythem A Alsum,0.11111
32789417,Yasir A Katib,0.11111
32789417,Yasser S Sabr,0.11111
32789417,Fadwah H Tahir,0.11111
32789417,Nabeel S Bondagji,0.11111
34367244,Dean Light,0.16667
34367244,Roni Haas,0.16667
34367244,Mahmoud Yazbak,0.16667
34367244,Tal Elfand,0.16667
34367244,Tal Blau,0.16667
34367244,Ayelet T Lamm,0.16667
32946364,Harrison Miner,0.25
32946364,Amirreza Fatehi,0.25
32946364,David Ring,0.25
32946364,Jason S Reichenberg,0.25
32415310,Erkan Cure,0.33333
32415310,Adem Kucuk,0.33333
32415310,Medine Cumhur Cure,0.33333
32868961,Da Hu,0.2
32868961,Hai Zhong,0.2
32868961,Shuai Li,0.2
32868961,Jindong Tan,0.2
32868961,Qiang He,0.2
32447172,Amanda Kathleen Slaunwhite,0.16667
32447172,Wen Qi Gan,0.16667
32447172,Chloe Xavier,0.16667
32447172,Bin Zhao,0.16667
32447172,Jane A Buxton,0.16667
32447172,Roshni Desai,0.16667
32493728,Owen Dyer,1
34136260,Desdiani Desdiani,0.33333
34136260,Nita Yulianti,0.33333
34136260,Anindita Basuki,0.33333
32341285,Daniel J Barnett,0.25
32341285,Andrew J Rosenblum,0.25
32341285,Kandra Strauss-Riggs,0.25
32341285,Thomas D Kirsch,0.25
32935093,Zhao Ni,0.08333
32935093,Eli R Lebowitz,0.08333
32935093,Zhijie Zou,0.08333
32935093,Honghong Wang,0.08333
32935093,Huaping Liu,0.08333
32935093,Roman Shrestha,0.08333
32935093,Qing Zhang,0.08333
32935093,Jianwei Hu,0.08333
32935093,Shuying Yang,0.08333
32935093,Lei Xu,0.08333
32935093,Jianjun Wu,0.08333
32935093,Frederick L Altice,0.08333
34560369,Zhipeng Wu,0.11111
34560369,Zhulin Zou,0.11111
34560369,Feiwen Wang,0.11111
34560369,Zhibiao Xiang,0.11111
34560369,Mengran Zhu,0.11111
34560369,Yicheng Long,0.11111
34560369,Haojuan Tao,0.11111
34560369,Lena Palaniyappan,0.11111
34560369,Zhening Liu,0.11111
32951840,Brendan A McGrath,0.33333
32951840,Michael J Brenner,0.33333
32951840,Stephen J Warrillow,0.33333
34042709,Lisa Langnickel,0.2
34042709,Roman Baum,0.2
34042709,Johannes Darms,0.2
34042709,Sumit Madan,0.2
34042709,Juliane Fluck,0.2
34081669,Tia M Rogers,0.08333
34081669,Susan J Robinson,0.08333
34081669,Laura E Reynolds,0.08333
34081669,Chandresh N Ladva,0.08333
34081669,Maria Burgos-Garay,0.08333
34081669,Ari Whiteman,0.08333
34081669,Holly Budge,0.08333
34081669,Natalie Soto,0.08333
34081669,Mariela Thompson,0.08333
34081669,Estee Hunt,0.08333
34081669,Todd Barson,0.08333
34081669,Andrew T Boyd,0.08333
32130405,Huiguang Yi,1
33185688,Yukari C Manabe,0.33333
33185688,Joshua S Sharfstein,0.33333
33185688,Katrina Armstrong,0.33333
34376451,Paul Henery,0.05
34376451,Eleftheria Vasileiou,0.05
34376451,Kirsten J Hainey,0.05
34376451,Duncan Buchanan,0.05
34376451,Ewen Harrison,0.05
34376451,Alastair H Leyland,0.05
34376451,Thomas Alexis,0.05
34376451,Chris Robertson,0.05
34376451,Utkarsh Agrawal,0.05
34376451,Lewis Ritchie,0.05
34376451,Sarah Jane Stock,0.05
34376451,Colin McCowan,0.05
34376451,Annemarie Docherty,0.05
34376451,Steven Kerr,0.05
34376451,James Marple,0.05
34376451,Rachael Wood,0.05
34376451,Emily Moore,0.05
34376451,Colin R Simpson,0.05
34376451,Aziz Sheikh,0.05
34376451,Srinivasa Vittal Katikireddi,0.05
32834975,Catherine Prentice,0.33333
32834975,Susan Zeidan,0.33333
32834975,Xuequn Wang,0.33333
33156134,Mohamed O Adawee,0.33333
33156134,Renee E Brum,0.33333
33156134,Lauretta J Ellsworth,0.33333
34351640,Qiadat Hasnain Qureshi,0.2
34351640,Taimoor Ashraf,0.2
34351640,Kanwal Rehman,0.2
34351640,Muhammad Kaleem Khosa,0.2
34351640,Muhammad Sajid Hamid Akash,0.2
33643995,Walid A Al-Qerem,0.5
33643995,Anan S Jarab,0.5
32371055,Joel Lavinsky,0.05882
32371055,Eduardo Macoto Kosugi,0.05882
32371055,Eduardo Baptistella,0.05882
32371055,Renato Roithmann,0.05882
32371055,Eduardo Dolci,0.05882
32371055,Thais Knoll Ribeiro,0.05882
32371055,Bruno Rossini,0.05882
32371055,Fabrizio Ricci Romano,0.05882
32371055,Rebecca Christina Kathleen Maunsell,0.05882
32371055,Edson Ibrahim Mitre,0.05882
32371055,Rui Imamura,0.05882
32371055,Adriana Hachiya,0.05882
32371055,Carlos Takahiro Chone,0.05882
32371055,Luciana Miwa Nita Watanabe,0.05882
32371055,Marco Aurélio Fornazieri,0.05882
32371055,Marcus Miranda Lessa,0.05882
32371055,Geraldo Druck Sant'Anna,0.05882
34170008,Valerio De Stefano,0.25
34170008,Marcello Candelli,0.25
34170008,Elena Rossi,0.25
34170008,Francesco Franceschi,0.25
33653611,Shaul Schreiber,0.2
33653611,Oren Tene,0.2
33653611,Clara Mordel,0.2
33653611,Anat Sason,0.2
33653611,Einat Peles,0.2
33059981,Lawrence Fisher,0.2
33059981,William Polonsky,0.2
33059981,Adijat Asuni,0.2
33059981,Yasmin Jolly,0.2
33059981,Danielle Hessler,0.2
34546953,Kellia J Hansmann,0.5
34546953,Tammy Chang,0.5
32404728,Stephanie Maxine Ross,1
33551661,Pooi Ling Mok,0.16667
33551661,Avin Ee-Hwan Koh,0.16667
33551661,Aisha Farhana,0.16667
33551661,Abdullah Alsrhani,0.16667
33551661,Mohammad Khursheed Alam,0.16667
33551661,Subbiah Suresh Kumar,0.16667
32655741,Sandeep Anand Padala,0.2
32655741,Anusha Vakiti,0.2
32655741,John Jason White,0.2
32655741,Laura Mulloy,0.2
32655741,Azeem Mohammed,0.2
32309814,Milena A Gianfrancesco,0.05882
32309814,Kimme L Hyrich,0.05882
32309814,Laure Gossec,0.05882
32309814,Anja Strangfeld,0.05882
32309814,Loreto Carmona,0.05882
32309814,Elsa F Mateus,0.05882
32309814,Paul Sufka,0.05882
32309814,Rebecca Grainger,0.05882
32309814,Zachary Wallace,0.05882
32309814,Suleman Bhana,0.05882
32309814,Emily Sirotich,0.05882
32309814,Jean Liew,0.05882
32309814,Jonathan S Hausmann,0.05882
